,image_id,luminance,scores_rgb
143,69337.png,108.56045627593994,93.1623992919922
144,29609.png,105.32826709747314,133.2494354248047
145,00312.png,111.59417057037354,115.5349349975586
146,56923.png,107.15793323516846,104.23165130615234
147,37670.png,117.9541482925415,141.44961547851562
148,47703.png,92.23680019378662,100.89859771728516
149,50044.png,152.38303470611572,146.31532287597656
150,07925.png,110.91489124298096,113.10813903808594
151,36143.png,91.89952278137208,121.46442413330078
152,61821.png,53.64343738555908,145.8826446533203
153,54005.png,119.67737865447998,107.36211395263672
154,00734.png,133.77965354919434,150.26063537597656
155,18699.png,136.5838165283203,110.45560455322266
156,10868.png,64.7618818283081,65.63651275634766
157,41146.png,144.08493995666504,161.82958984375
158,07646.png,23.38213348388672,75.49671173095703
159,54462.png,103.88303565979004,112.54610443115234
160,52708.png,74.4240894317627,133.03843688964844
161,48028.png,101.8746109008789,105.22000122070312
162,65359.png,84.65263557434082,126.96792602539062
163,21561.png,125.1110315322876,104.9366226196289
164,03160.png,69.70727634429932,101.00533294677734
165,46551.png,98.38036155700684,139.79676818847656
166,69086.png,43.64659118652344,128.82815551757812
167,05111.png,97.7151584625244,130.07608032226562
168,22754.png,144.8156156539917,102.9355239868164
169,39790.png,73.65485191345215,98.6127700805664
170,36423.png,102.8339500427246,137.43527221679688
171,07389.png,54.5406551361084,107.8110580444336
172,35671.png,53.70382785797119,85.49981689453125
173,37824.png,87.682861328125,15.33775234222412
174,28867.png,109.7001886367798,110.69812774658205
175,17874.png,122.62500095367432,94.91251373291016
176,20416.png,96.34984493255617,131.68101501464844
177,38485.png,70.13229656219482,109.39769744873048
178,51982.png,116.38462829589844,83.38895416259766
179,44555.png,89.66291904449463,94.74065399169922
180,59252.png,125.38204097747804,155.5680694580078
181,29521.png,100.34214687347412,98.79377746582033
182,42782.png,73.69057369232178,119.2951431274414
183,32596.png,110.5930757522583,133.6962432861328
184,37011.png,47.62441444396973,104.1162338256836
185,54886.png,146.5678939819336,138.8684539794922
186,16651.png,82.4194860458374,38.048709869384766
187,06449.png,65.5917797088623,123.98001861572266
188,00008.png,84.00101566314697,125.6385269165039
189,13898.png,162.23766040802002,168.06927490234375
190,38807.png,117.430890083313,146.0938720703125
191,46447.png,109.53252792358398,136.3833770751953
192,29754.png,96.96042537689208,104.85940551757812
193,57379.png,80.72842979431152,115.09923553466795
194,51490.png,60.08479022979736,140.18199157714844
195,23569.png,84.16691017150879,111.62125396728516
196,69199.png,83.07638549804688,44.27056884765625
197,22771.png,111.2719268798828,115.27190399169922
198,69481.png,83.91410732269287,133.57778930664062
199,30984.png,84.69870281219482,104.95420837402344
200,65416.png,94.75434684753418,113.4727554321289
201,22945.png,81.42280292510986,132.4764862060547
202,25452.png,104.1782293319702,95.93944549560548
203,31716.png,99.6752471923828,113.57762908935548
204,37278.png,85.16087532043457,86.86019134521484
205,65060.png,97.18013286590576,127.9462661743164
206,10999.png,116.94627952575684,125.7829818725586
207,17008.png,86.93381690979004,145.3541717529297
208,48798.png,78.94157981872559,48.6534309387207
209,49534.png,71.1346435546875,33.503719329833984
210,11914.png,89.04593086242676,89.37776184082031
211,26020.png,119.13773727416992,119.36200714111328
212,23573.png,64.24106216430664,117.82462310791016
213,42358.png,93.03810501098631,101.05802154541016
214,06752.png,53.00735664367676,130.6337890625
215,69776.png,70.41870021820068,72.32061004638672
216,40282.png,57.17629814147949,98.90406036376952
217,07947.png,155.40404415130615,135.52098083496094
218,45520.png,114.86627388000488,93.87618255615234
219,65299.png,68.65659523010254,124.80012512207033
220,10117.png,119.26478576660156,110.99163055419922
221,17291.png,96.08135223388672,100.25957489013672
222,51275.png,106.56373310089111,88.4319839477539
223,22450.png,135.23282051086426,116.51888275146484
224,60863.png,59.45680141448975,136.37257385253906
225,45574.png,88.0528917312622,51.36430740356445
226,32540.png,67.99890422821045,123.67159271240234
227,10831.png,90.36173343658449,130.27308654785156
228,55159.png,78.41909122467041,112.86598205566406
229,65496.png,88.91896724700928,117.51058197021484
230,52491.png,96.75821781158449,142.97055053710938
231,50677.png,133.71595764160156,131.01026916503906
232,17182.png,128.9436159133911,136.78948974609375
233,41392.png,44.19838809967041,41.12458801269531
234,19224.png,96.62081241607666,104.12938690185548
235,03928.png,78.18588447570801,55.45466613769531
236,65806.png,91.49217700958252,124.31183624267578
237,40125.png,67.89268493652344,110.52365112304688
238,29845.png,105.97656536102296,109.17284393310548
239,55487.png,88.17978000640869,107.10404205322266
240,18688.png,39.293386459350586,113.03435516357422
241,00413.png,99.27363204956056,88.68529510498047
242,27232.png,79.29066753387451,113.37776947021484
243,42263.png,31.246795654296875,101.7679214477539
244,20508.png,86.51113510131836,104.4226303100586
245,28236.png,73.95423984527588,112.74246978759766
246,27729.png,76.48392486572266,128.88983154296875
247,57635.png,104.06469631195068,106.40511322021484
248,50934.png,111.74568176269533,132.30221557617188
249,22649.png,122.74171161651611,137.55203247070312
250,27354.png,104.3719596862793,105.6058120727539
251,20081.png,95.47676849365234,116.55445098876952
252,03581.png,134.05093383789062,123.57259368896484
253,12462.png,52.39427471160889,120.06368255615234
254,51890.png,23.247578620910645,55.19059371948242
255,26855.png,102.47649097442628,141.70462036132812
256,00540.png,68.48452281951904,44.56998062133789
257,31985.png,102.55678367614746,132.5802459716797
258,41705.png,92.6612424850464,119.4683837890625
259,31311.png,135.9579963684082,127.43775177001952
260,61016.png,67.51434898376465,109.4771957397461
261,32105.png,73.69446563720703,63.70380783081055
262,42224.png,50.27492713928223,105.70133972167967
263,02747.png,136.92230701446533,121.78205108642578
264,32081.png,88.25947761535645,152.8912353515625
265,14511.png,143.3056640625,126.6864242553711
266,61850.png,122.6462697982788,116.0880355834961
267,66713.png,80.95102596282959,137.74632263183594
268,59429.png,98.44643020629884,111.97364044189452
269,23502.png,42.149447441101074,71.64264678955078
270,59325.png,107.1483211517334,83.56800079345703
271,07926.png,67.41198825836182,117.16534423828124
272,36352.png,129.15750694274902,150.51246643066406
273,41438.png,109.48451328277588,117.95331573486328
274,32325.png,63.54009819030762,171.5625457763672
275,44125.png,105.6631498336792,109.07276916503906
276,60227.png,53.19152069091797,98.12214660644533
277,23145.png,69.94063091278076,103.74947357177734
278,62609.png,132.04694175720215,125.56743621826172
279,11528.png,78.4227933883667,93.8463363647461
280,52297.png,210.75467014312744,171.4858856201172
281,36891.png,79.96358394622803,118.05298614501952
282,02535.png,141.74288654327393,99.02896881103516
283,03069.png,125.48364639282228,73.9260482788086
284,48636.png,143.58704090118408,161.7949676513672
285,19375.png,115.1097288131714,120.83819580078124
286,40850.png,106.41425609588624,111.36714935302734
287,27846.png,124.49473094940186,134.02651977539062
288,17529.png,62.24300765991211,123.63663482666016
289,08092.png,129.8355360031128,152.35581970214844
290,64653.png,44.02880668640137,105.32762145996094
291,25634.png,76.48805713653564,120.30327606201172
292,40607.png,79.64020252227783,107.55823516845705
293,47271.png,55.21203899383545,75.03412628173828
294,32165.png,41.18839359283447,125.69591522216795
295,23042.png,113.37271118164062,153.37612915039062
296,42928.png,64.50805568695068,113.01862335205078
297,52920.png,107.601092338562,127.97005462646484
298,69370.png,128.0695571899414,129.30148315429688
299,52305.png,125.15003776550292,116.21790313720705
300,20332.png,111.91562843322754,154.13101196289062
301,45310.png,64.86567401885986,99.44339752197266
302,15855.png,82.92975807189941,129.62344360351562
303,20073.png,114.4714412689209,96.82096099853516
304,65210.png,131.07247257232666,108.66886138916016
305,66838.png,124.6374101638794,117.60453033447266
306,51106.png,89.63921642303467,97.98728942871094
307,59104.png,97.94574546813963,75.92162322998047
308,35863.png,104.73066234588624,102.46990966796876
309,41528.png,118.50715827941896,113.6200714111328
310,43613.png,112.6948699951172,144.0326385498047
311,38408.png,51.597012519836426,57.19231414794922
312,41221.png,81.02897834777832,90.6533660888672
313,26155.png,98.78218364715576,114.22156524658205
314,13227.png,89.030198097229,118.70687103271484
315,51020.png,90.85287570953368,125.98445129394533
316,22823.png,107.75150871276855,90.40648651123048
317,20554.png,125.49378204345705,117.4061050415039
318,03551.png,73.59525489807129,127.19070434570312
319,52991.png,107.0977144241333,96.04569244384766
320,11876.png,152.8467197418213,118.54666900634766
321,60441.png,51.96971225738525,99.62293243408205
322,47651.png,81.95902729034424,101.74137115478516
323,23065.png,113.97053718566896,170.51889038085938
324,55911.png,53.20168876647949,53.34880065917969
325,49352.png,85.80410575866699,103.13613891601562
326,51257.png,62.331732749938965,97.30658721923828
327,11441.png,103.49863624572754,119.03272247314452
328,28119.png,95.39363765716551,130.59938049316406
329,11426.png,111.05969429016112,153.4934844970703
330,49273.png,70.23742198944092,83.6161117553711
331,06853.png,97.51175498962402,111.53047943115234
332,06339.png,81.48383140563965,85.28681182861328
333,12212.png,111.32917022705078,78.24510192871094
334,05250.png,69.48682022094727,101.07218170166016
335,21341.png,80.903489112854,51.35926818847656
336,58653.png,119.94506359100342,114.97490692138672
337,23713.png,105.72142314910889,122.95162200927734
338,09376.png,127.30013275146484,127.54337310791016
339,06424.png,103.85844135284424,92.0759506225586
340,62444.png,88.12282466888428,111.12584686279295
341,31714.png,101.3815975189209,87.83698272705078
342,58730.png,137.81751537322998,110.54967498779295
343,24924.png,102.7472791671753,127.75918579101562
344,44272.png,118.86282444000244,143.27700805664062
345,67380.png,105.45881462097168,109.13522338867188
346,35792.png,103.646409034729,126.75608825683594
347,46859.png,89.2587833404541,129.00880432128906
348,63260.png,101.00839519500732,72.9552993774414
349,29158.png,72.49206066131592,120.30423736572266
350,66934.png,122.29572105407716,150.90957641601562
351,02603.png,64.7753038406372,65.92505645751953
352,45088.png,69.3337984085083,114.18773651123048
353,42508.png,42.28915691375733,66.07850646972656
354,34233.png,123.808856010437,113.76632690429688
355,46624.png,103.15708446502686,118.52825927734376
356,28462.png,90.98759841918944,101.11449432373048
357,06904.png,95.89923572540285,85.09046173095703
358,08108.png,85.90642356872559,87.40021514892578
359,69310.png,86.0091609954834,110.3537826538086
360,28625.png,98.6462173461914,117.02820587158205
361,69121.png,81.46443367004395,128.48526000976562
362,69166.png,71.97418308258057,150.59088134765625
363,09613.png,102.69138526916504,145.33853149414062
364,22804.png,119.95226383209229,136.044677734375
365,20749.png,171.6200189590454,167.1122283935547
366,38908.png,86.1878490447998,76.16992950439453
367,00497.png,94.66407203674316,110.7475814819336
368,00784.png,91.28645038604736,85.48307037353516
369,29018.png,121.79193305969238,103.42536926269533
370,53668.png,89.1706018447876,102.88885498046876
371,18867.png,97.67309188842772,125.0734634399414
372,28436.png,74.7655086517334,122.41454315185548
373,58915.png,114.3908758163452,121.7950439453125
374,62155.png,72.84515190124512,109.2645492553711
375,38804.png,113.3682107925415,93.57694244384766
376,56772.png,82.65177059173584,115.62645721435548
377,69437.png,77.3963098526001,107.67892456054688
378,05453.png,75.54582214355469,114.08155822753906
379,45492.png,51.19876956939697,69.80793762207031
380,04357.png,126.81027603149414,133.15536499023438
381,17352.png,89.31523036956787,51.954193115234375
382,36959.png,87.47502994537354,118.69690704345705
383,60230.png,102.3981580734253,102.81645965576172
384,55491.png,145.81319999694824,129.71534729003906
385,05381.png,60.495622634887695,141.53834533691406
386,58623.png,49.51454830169678,118.6208267211914
387,68932.png,125.57495307922365,122.65347290039062
388,55681.png,88.17502307891846,123.68865203857422
389,10712.png,68.27795886993408,124.91775512695312
390,54922.png,97.25202465057372,88.03997802734375
391,49281.png,48.25521278381348,118.67276763916016
392,36946.png,129.83732318878174,140.16236877441406
393,16572.png,85.8652925491333,114.52429962158205
394,13630.png,80.94225406646729,84.00096893310547
395,40660.png,103.05044746398926,125.78424072265624
396,43328.png,138.1324405670166,147.22767639160156
397,63174.png,66.13155364990234,118.25601196289062
398,53357.png,77.08019351959229,117.88422393798828
399,53098.png,172.26171588897705,135.03196716308594
400,36487.png,78.53237724304199,159.32481384277344
401,21066.png,126.70340633392334,140.43804931640625
402,07742.png,80.2890625,12.938197135925291
403,27979.png,80.39178848266602,112.0077133178711
404,17042.png,93.28272247314452,113.0542221069336
405,08879.png,82.36153602600098,109.9938735961914
406,14975.png,112.07707977294922,110.0828094482422
407,01456.png,59.10449028015137,132.63076782226562
408,28690.png,80.85846138000488,139.17979431152344
409,06159.png,105.8718318939209,124.74778747558594
410,21476.png,103.77183437347412,125.91805267333984
411,08027.png,162.96660041809082,153.86526489257812
412,18871.png,75.04906368255615,78.0564956665039
413,48929.png,71.29837799072266,123.3697280883789
414,21121.png,70.73695373535156,122.92259979248048
415,15000.png,99.48990631103516,121.7647933959961
416,15474.png,65.97350025177002,106.58332824707033
417,15675.png,82.24474716186523,120.85130310058594
418,36719.png,131.7978868484497,146.2017059326172
419,28687.png,129.89902687072754,109.26175689697266
420,08900.png,90.03753185272217,160.8874053955078
421,60237.png,74.12746238708496,118.24451446533205
422,36263.png,73.58073997497559,120.79875946044922
423,11999.png,77.19972515106201,31.9805908203125
424,23156.png,122.96808910369872,125.40290069580078
425,28545.png,117.17378997802734,137.650146484375
426,59853.png,81.08064842224121,130.94606018066406
427,38508.png,73.79588890075684,84.68252563476562
428,50752.png,79.07338523864746,113.8901138305664
429,00060.png,52.88119125366211,93.8855209350586
430,20680.png,65.64455318450928,122.2698745727539
431,64247.png,98.97894382476808,91.68293762207033
432,22629.png,72.8723316192627,59.88115310668945
433,39546.png,113.33810710906982,107.8503646850586
434,41550.png,113.39218139648438,142.72592163085938
435,43615.png,57.13198661804199,169.69180297851562
436,28053.png,98.71449184417725,120.49746704101562
437,43109.png,104.4931936264038,108.78600311279295
438,58956.png,128.46392917633057,140.11094665527344
439,23631.png,110.88477802276611,74.71410369873047
440,65438.png,127.48330974578856,136.9659881591797
441,67185.png,76.69018268585205,153.1198272705078
442,36829.png,125.39346218109132,85.48206329345703
443,45783.png,42.6183385848999,69.36138153076172
444,33074.png,116.6918363571167,145.3105926513672
445,04427.png,106.9963312149048,102.99368286132812
446,31866.png,68.7649450302124,121.58838653564452
447,05022.png,135.39352989196777,156.8610382080078
448,05940.png,100.05996799468994,100.25556182861328
449,05304.png,44.70200157165527,37.44145584106445
450,09886.png,119.14179039001463,155.96438598632812
451,51621.png,83.15986156463623,126.46712493896484
452,27502.png,68.19527339935303,89.07080841064453
453,33980.png,82.25961303710938,121.77010345458984
454,65610.png,93.95231533050536,102.53738403320312
455,12796.png,139.754620552063,139.23345947265625
456,13238.png,137.11485385894775,120.43412017822266
457,21325.png,56.64773750305176,110.82329559326172
458,03599.png,121.66430854797365,110.88875579833984
459,07771.png,88.99891471862793,129.64109802246094
460,16377.png,80.44981288909912,111.83626556396484
461,39800.png,129.08854389190674,138.41380310058594
462,44297.png,104.87433528900146,117.95050048828124
463,49426.png,106.47895622253418,100.65995025634766
464,44793.png,35.65485382080078,70.81546020507812
465,53467.png,107.75606727600098,122.55814361572266
466,07413.png,81.83332824707031,109.80452728271484
467,54001.png,86.21690464019775,41.70393371582031
468,35572.png,117.56231021881104,140.99378967285156
469,18903.png,66.70800304412842,90.8066177368164
470,02178.png,126.39943408966064,146.7437286376953
471,22970.png,96.29236888885498,154.3009796142578
472,19872.png,114.85901546478271,95.7479248046875
473,08690.png,70.94677639007568,139.7862091064453
474,07765.png,99.27538871765135,131.38584899902344
475,68199.png,104.50674629211426,125.59400177001952
476,09761.png,77.10741519927979,98.3569107055664
477,39440.png,65.22865295410156,40.22834777832031
478,15277.png,62.836262702941895,150.98814392089844
479,31273.png,91.31873607635498,108.48151397705078
480,36880.png,99.60809707641602,137.8762664794922
481,07802.png,58.84365653991699,108.4321060180664
482,41031.png,124.08206844329834,142.03553771972656
483,15334.png,71.76040649414062,115.3631820678711
484,29181.png,102.5125732421875,130.5227813720703
485,03575.png,87.2604284286499,116.2329330444336
486,67801.png,110.14644145965576,133.76937866210938
487,65166.png,109.04442977905272,114.5206069946289
488,10291.png,105.57171249389648,126.34326934814452
489,53303.png,133.04439640045166,155.00424194335938
490,67809.png,100.5848627090454,110.45218658447266
491,41476.png,89.06701278686523,143.5813751220703
492,60719.png,94.26648139953612,113.89134979248048
493,56825.png,109.98595809936523,134.9753875732422
494,62708.png,158.4415168762207,153.35804748535156
495,28111.png,129.75345993041992,118.4701919555664
496,10197.png,135.0409860610962,142.14707946777344
497,49728.png,99.41836071014404,90.93102264404295
498,29591.png,85.20332717895508,76.91769409179688
499,17305.png,110.22140979766846,152.66773986816406
500,50184.png,115.44973468780518,133.3389892578125
501,51303.png,99.37956428527832,87.25333404541016
502,61494.png,137.02853298187256,120.79483795166016
503,07842.png,65.05547428131104,127.77633666992188
504,56478.png,84.45651531219482,55.46530151367188
505,59533.png,63.579383850097656,122.59297943115234
506,31840.png,90.507061958313,99.89086151123048
507,35655.png,65.60331535339355,132.3730926513672
508,03251.png,95.51585674285889,141.22796630859375
509,51633.png,185.6776933670044,167.31314086914062
510,23508.png,148.7218828201294,170.6741485595703
511,13285.png,112.4745798110962,101.41443634033205
512,25301.png,113.8536491394043,148.38597106933594
513,36962.png,70.18683910369873,125.97711944580078
514,33545.png,126.64741325378418,129.03054809570312
515,05584.png,74.28538513183594,85.96805572509766
516,57217.png,116.40357875823976,120.61225128173828
517,42813.png,120.9547643661499,134.46226501464844
518,53288.png,106.81751537322998,124.9919662475586
519,36746.png,37.01286220550537,69.88409423828125
520,16694.png,129.91331386566162,114.91034698486328
521,51071.png,161.5967559814453,165.9359130859375
522,50151.png,58.8709659576416,41.86440658569336
523,23357.png,81.3842830657959,108.50495147705078
524,48961.png,100.59016799926758,104.53325653076172
525,23965.png,83.78434085845947,79.09081268310547
526,05966.png,33.13873863220215,94.16570281982422
527,38655.png,111.69504165649414,133.83338928222656
528,55885.png,98.536150932312,87.68447875976562
529,31797.png,85.90864181518555,142.38296508789062
530,07134.png,105.68506908416748,134.8292694091797
531,18245.png,109.24742794036864,161.25819396972656
532,00299.png,151.25482749938965,149.23104858398438
533,57183.png,29.037477493286133,60.189598083496094
534,66254.png,91.488618850708,67.74097442626953
535,52775.png,153.73187732696533,129.9121551513672
536,55483.png,128.22986125946045,115.0946273803711
537,03527.png,111.19317054748537,101.8025894165039
538,60434.png,116.19529151916504,150.65069580078125
539,45995.png,84.93828582763672,122.04769134521484
540,48463.png,108.90017509460448,142.2140350341797
541,15077.png,89.04226207733154,113.76708221435548
542,33962.png,97.04528522491456,131.51902770996094
543,25540.png,120.2004852294922,138.1159210205078
544,14941.png,82.8610258102417,123.72080993652344
545,14607.png,127.64933681488036,125.28277587890624
546,44828.png,119.15679550170898,108.24420166015624
547,69080.png,94.31655883789062,160.10523986816406
548,64766.png,110.633451461792,124.71976470947266
549,51967.png,99.01737594604492,120.23841094970705
550,35786.png,130.59520721435547,134.4297637939453
551,26942.png,132.35847282409668,147.55618286132812
552,54639.png,61.06360054016113,121.43585205078124
553,30346.png,95.31369876861572,122.92740631103516
554,69431.png,51.20062065124512,53.12474822998047
555,18603.png,137.94860553741455,142.03048706054688
556,05336.png,63.355299949646,126.5471420288086
557,46248.png,94.23146438598631,115.8051528930664
558,32396.png,82.78657341003418,125.80059814453124
559,67935.png,107.61050987243652,173.00900268554688
560,08532.png,89.7941255569458,72.2518310546875
561,14199.png,115.16529178619383,102.00948333740234
562,24158.png,82.54283905029297,122.94429779052734
563,13040.png,96.77735805511476,105.17013549804688
564,45287.png,73.98936176300049,123.0968780517578
565,34156.png,102.42437744140624,106.69225311279295
566,35491.png,84.63705921173096,77.3960189819336
567,24136.png,101.90219497680664,103.41490936279295
568,65465.png,91.63177871704102,162.06883239746094
569,62243.png,158.30886459350586,161.63259887695312
570,23211.png,89.10300254821777,128.88902282714844
571,14407.png,109.14480400085448,120.90825653076172
572,35248.png,80.2424726486206,47.02567672729492
573,49311.png,114.0673370361328,135.00730895996094
574,38954.png,127.9984016418457,139.37106323242188
575,39616.png,46.063422203063965,116.75559997558594
576,15570.png,96.4370412826538,116.58460235595705
577,06426.png,134.18081760406494,144.2936248779297
578,36611.png,142.40121841430664,122.7269058227539
579,65616.png,132.92049598693848,160.4840545654297
580,26678.png,101.58606338500977,106.07891082763672
581,18640.png,78.46812438964844,102.10269927978516
582,25620.png,131.69968128204346,124.96405792236328
583,01166.png,137.96150302886963,131.73562622070312
584,18281.png,62.63998985290527,126.95922088623048
585,30497.png,70.97704315185547,93.97679138183594
586,54923.png,112.984938621521,126.32645416259766
587,17044.png,110.64460372924805,137.34800720214844
588,27947.png,105.32421588897704,87.57970428466797
589,48533.png,116.33737182617188,127.80838775634766
590,68560.png,110.48351192474364,101.26146697998048
591,23969.png,122.84843254089355,142.6011505126953
592,55154.png,73.92450141906738,143.4142303466797
593,35603.png,72.32163906097412,141.1330108642578
594,35524.png,101.10874938964844,127.8846206665039
595,33753.png,50.74411106109619,103.53375244140624
596,50140.png,57.17236042022705,139.90542602539062
597,03815.png,124.55559062957764,144.06253051757812
598,09107.png,106.55145835876463,155.78294372558594
599,41414.png,162.5799322128296,124.86197662353516
600,05823.png,91.02450656890868,135.646240234375
601,06292.png,93.40277767181396,137.72056579589844
602,15915.png,110.18673896789552,107.11563873291016
603,18782.png,80.75310134887695,100.7718734741211
604,05150.png,79.47614002227783,84.153564453125
605,45325.png,143.0265531539917,130.33493041992188
606,30853.png,100.61015892028809,97.31521606445312
607,64384.png,60.36028957366944,86.85984802246094
