,image_id,scores,luminance
130,66028.png,58.724124908447266,26.068937301635742
131,22147.png,58.79325485229492,103.82370471954346
132,03569.png,58.79781723022461,47.67307472229004
133,60171.png,58.84442901611328,51.69678974151611
134,31776.png,58.967586517333984,125.93121814727783
135,65757.png,59.10181427001953,64.45327568054199
136,46852.png,59.18351364135742,102.08961582183838
137,14283.png,59.20741653442383,30.164361000061035
138,28230.png,59.28403854370117,93.0249719619751
139,29199.png,59.364845275878906,83.96452522277832
140,49265.png,59.404903411865234,48.69283962249756
141,19525.png,59.49532699584961,44.622989654541016
142,31644.png,59.527774810791016,74.33749771118164
143,69214.png,59.58163833618164,74.49467945098877
144,05455.png,59.67236328125,38.940574645996094
145,48466.png,59.78585433959961,67.2430419921875
146,22629.png,59.88115310668945,56.620243072509766
147,22717.png,60.02744674682617,80.7008056640625
148,09541.png,60.066593170166016,54.93244552612305
149,57183.png,60.189598083496094,16.506187438964844
150,55629.png,60.27446746826172,51.20166873931885
151,37660.png,60.64289093017578,76.24973011016846
152,26538.png,60.71684265136719,40.91813564300537
153,66990.png,60.848758697509766,49.99634838104248
154,30768.png,60.86077880859375,49.74453163146973
155,13631.png,61.05939865112305,55.9828577041626
156,32277.png,61.0748176574707,99.6643295288086
157,64417.png,61.090938568115234,72.93355941772461
158,10082.png,61.229488372802734,66.26051712036133
159,49770.png,61.411285400390625,51.06980228424072
160,23335.png,61.45268630981445,81.6380205154419
161,58807.png,61.78691101074219,35.69496154785156
162,55467.png,61.892513275146484,89.55224990844727
163,16511.png,61.90990447998047,71.30555725097656
164,30389.png,61.91804885864258,41.71261405944824
165,06504.png,62.13291549682617,89.29148483276367
166,63605.png,62.186561584472656,20.833271026611328
167,10606.png,62.23468017578125,68.13287162780762
168,30150.png,62.24296188354492,86.6508846282959
169,48353.png,62.290382385253906,59.67283344268799
170,43968.png,62.31234359741211,48.60692310333252
171,34988.png,62.37690353393555,78.98984813690186
172,14278.png,62.47834777832031,75.00243759155273
173,18886.png,62.55623245239258,55.45635414123535
174,57178.png,62.56257247924805,60.49786567687988
175,27134.png,62.767860412597656,132.52688789367676
176,05978.png,62.849979400634766,74.66804218292236
177,32254.png,62.9549674987793,49.23127746582031
178,07796.png,62.979793548583984,77.86905002593994
179,20214.png,63.0333366394043,65.19631958007812
180,13907.png,63.05853271484375,53.66838359832764
181,28965.png,63.06736373901367,89.8439531326294
182,32008.png,63.22377395629883,60.78430652618408
183,36783.png,63.54582595825195,72.99721908569336
184,32105.png,63.70380783081055,57.85140609741211
185,52799.png,63.80656051635742,115.70331859588623
186,10319.png,63.93363571166992,46.9783878326416
187,01783.png,63.954811096191406,70.28643703460693
188,52301.png,64.14523315429688,37.561476707458496
189,00472.png,64.2341537475586,51.76473426818848
190,43327.png,64.24329376220703,66.94550609588623
191,14028.png,64.33415222167969,24.97711181640625
192,00902.png,64.36476135253906,80.35645866394043
193,40836.png,64.5230484008789,102.92547702789307
194,68371.png,64.5959243774414,89.89208889007568
195,65499.png,64.74736022949219,43.002617835998535
196,02273.png,64.76507568359375,76.07155799865723
197,40292.png,64.92626953125,93.45408630371094
198,69916.png,65.00457000732422,46.0894250869751
199,43656.png,65.00475311279297,33.16277027130127
200,17719.png,65.03597259521484,121.33212280273438
201,09781.png,65.05946350097656,25.643263816833496
202,55923.png,65.19176483154297,86.97359466552734
203,24818.png,65.26805877685547,60.54721450805664
204,40345.png,65.3206787109375,35.42223644256592
205,42183.png,65.34038543701172,22.290151596069336
206,65515.png,65.39076232910156,50.21127510070801
207,60084.png,65.45751190185547,57.89058208465576
208,46933.png,65.59386444091797,15.5573091506958
209,02526.png,65.59712982177734,92.30976581573486
210,55226.png,65.59947967529297,95.77768039703369
211,00844.png,65.60428619384766,62.93986797332764
212,10868.png,65.63651275634766,63.94724082946777
213,19529.png,65.67738342285156,44.612220764160156
214,25514.png,65.6946029663086,67.22458362579346
215,48892.png,65.76651763916016,95.40376853942871
216,02603.png,65.92505645751953,51.302910804748535
217,12362.png,65.9950180053711,96.04765605926514
218,39863.png,66.0023422241211,87.05255317687988
219,22736.png,66.04814147949219,94.66180324554443
220,42508.png,66.07850646972656,23.318523406982422
221,08106.png,66.10089874267578,87.99662399291992
222,45435.png,66.14897155761719,51.14151191711426
223,08101.png,66.19892120361328,61.51400947570801
224,00375.png,66.29378509521484,94.04668045043945
225,22399.png,66.30321502685547,53.54330539703369
226,33056.png,66.39187622070312,80.46691417694092
227,07553.png,66.44365692138672,75.31842422485352
228,36905.png,66.55338287353516,39.60570240020752
229,26306.png,66.56311798095703,89.45813751220703
230,60501.png,66.68595123291016,56.28933238983154
231,57480.png,66.74104309082031,54.72390270233154
232,41029.png,66.85404968261719,65.47549247741699
233,25470.png,66.8997802734375,40.16526794433594
234,15387.png,66.92577362060547,114.84100723266602
235,64868.png,67.00121307373047,62.24485969543457
236,68300.png,67.04178619384766,45.28928565979004
237,02463.png,67.12337493896484,76.98823356628418
238,11733.png,67.23123931884766,31.790454864501953
239,56747.png,67.31757354736328,48.14663219451904
240,55158.png,67.48184204101562,85.36627578735352
241,55789.png,67.64440155029297,73.95560932159424
242,41724.png,67.7118148803711,81.59813404083252
243,66254.png,67.74097442626953,78.86417007446289
244,37899.png,67.82466888427734,58.3864049911499
245,04304.png,67.83280181884766,72.17598056793213
246,23480.png,67.8412094116211,91.26735305786133
247,44757.png,67.86176300048828,50.980119705200195
248,37492.png,68.01683807373047,38.64564228057861
249,00105.png,68.39391326904297,101.54670524597168
250,61797.png,68.39458465576172,52.971364974975586
251,21664.png,68.45148468017578,85.59750175476074
252,53241.png,68.45252227783203,34.117835998535156
253,39481.png,68.5212173461914,52.523396492004395
254,39787.png,68.62409210205078,55.658942222595215
255,11859.png,68.63697052001953,66.2275857925415
256,34138.png,68.90592956542969,29.91162395477295
257,06093.png,68.93282318115234,60.13380527496338
258,61665.png,68.95986938476562,36.55923271179199
259,54038.png,69.1429443359375,17.980205535888672
260,13804.png,69.14547729492188,121.14486694335938
261,47469.png,69.17207336425781,67.9290828704834
262,40716.png,69.27506256103516,45.522019386291504
263,65038.png,69.27678680419922,15.143106460571289
264,02708.png,69.28362274169922,92.59370136260986
265,45783.png,69.36138153076172,44.96136665344238
266,18677.png,69.37985229492188,75.63782215118408
267,27066.png,69.38175201416016,91.3890209197998
268,11130.png,69.41422271728516,102.2943286895752
269,18686.png,69.46643829345703,74.81910037994385
270,47793.png,69.55331420898438,77.71313190460205
271,06066.png,69.77566528320312,48.09215068817139
272,45492.png,69.80793762207031,44.19053649902344
273,36746.png,69.88409423828125,19.917057037353516
274,06835.png,69.88838958740234,61.58371448516846
275,06621.png,69.9126968383789,41.90383338928223
276,05279.png,69.93006896972656,62.53250026702881
277,03107.png,69.97625732421875,87.85712909698486
278,13743.png,69.99602508544922,12.833043098449707
279,31798.png,70.0915298461914,55.34621334075928
280,06742.png,70.12186431884766,30.65650749206543
281,32926.png,70.1550064086914,58.246867179870605
282,57304.png,70.2769546508789,51.56846046447754
283,57569.png,70.2888412475586,59.058194160461426
284,42503.png,70.28998565673828,105.39343357086182
285,56963.png,70.29419708251953,52.990790367126465
286,24777.png,70.3072738647461,71.78391647338867
287,45850.png,70.32936096191406,66.06705665588379
288,33058.png,70.33769989013672,43.10383701324463
289,24343.png,70.36759185791016,87.59154319763184
290,03081.png,70.39653015136719,66.96761989593506
291,43411.png,70.48094177246094,74.12442874908447
292,26216.png,70.59061431884766,54.90127182006836
293,64480.png,70.66883087158203,105.98598384857178
294,27989.png,70.76473236083984,103.79524421691895
295,44793.png,70.81546020507812,22.851741790771484
296,40261.png,70.83052825927734,74.28777122497559
297,11610.png,70.87300109863281,36.37710762023926
298,19967.png,70.94928741455078,76.70316505432129
299,02869.png,70.96406555175781,9.07719612121582
300,50405.png,70.9969711303711,59.06542682647705
301,16313.png,71.01553344726562,84.52391529083252
302,35022.png,71.0477066040039,40.7276725769043
303,50675.png,71.06024932861328,65.28895092010498
304,38167.png,71.2089614868164,90.3639783859253
305,54294.png,71.21807098388672,40.427992820739746
306,19653.png,71.40802001953125,37.47844409942627
307,15373.png,71.41460418701172,55.419477462768555
308,17172.png,71.44734191894531,104.07130241394043
309,38304.png,71.54410552978516,61.86250877380371
310,23502.png,71.64264678955078,30.951068878173828
311,14120.png,71.7497787475586,81.14061832427979
312,54649.png,71.75536346435547,74.20495986938477
313,54262.png,71.76000213623047,49.91749668121338
314,48178.png,71.7811279296875,94.86445140838623
315,31604.png,71.80396270751953,89.87792301177979
316,42735.png,71.85913848876953,49.9954776763916
317,06731.png,71.86579132080078,52.0440673828125
318,14066.png,71.88111114501953,93.2838830947876
319,53827.png,71.95645141601562,46.133851051330566
320,15423.png,71.9946517944336,68.41130542755127
321,24144.png,72.00275421142578,69.57419395446777
322,21116.png,72.01913452148438,63.02112293243408
323,47935.png,72.04776763916016,76.38536548614502
324,08532.png,72.2518310546875,123.58347034454346
325,54861.png,72.26639556884766,58.51509666442871
326,69776.png,72.32061004638672,52.728697776794434
327,07122.png,72.39470672607422,91.42793369293213
328,49904.png,72.52801513671875,56.41939163208008
329,08499.png,72.54047393798828,76.36614322662354
330,41983.png,72.59662628173828,32.910719871520996
331,55147.png,72.63353729248047,74.31365489959717
332,27141.png,72.7752685546875,71.6850700378418
333,50069.png,72.79810333251953,85.03895378112793
334,45049.png,72.82398223876953,84.79666137695312
335,28061.png,72.83844757080078,72.59922790527344
336,31682.png,72.83863067626953,89.87568092346191
337,63260.png,72.9552993774414,75.91268253326416
338,37863.png,72.95870208740234,66.91085052490234
339,21513.png,72.98455810546875,75.3196611404419
340,32768.png,73.08985900878906,55.96108341217041
341,48410.png,73.25788116455078,43.09346866607666
342,12616.png,73.28296661376953,71.34343814849854
343,42081.png,73.28976440429688,68.4455394744873
344,17074.png,73.3669662475586,68.35190868377686
345,34650.png,73.36754608154297,51.5356502532959
346,12635.png,73.41046905517578,44.884803771972656
347,65203.png,73.44889068603516,94.06885719299316
348,61244.png,73.55103302001953,68.56862449645996
349,27774.png,73.65430450439453,47.85080051422119
350,67330.png,73.6667709350586,66.51132106781006
351,25057.png,73.67810821533203,80.03818988800049
352,11862.png,73.7428207397461,22.95186710357666
353,38471.png,73.79845428466797,52.52030944824219
354,32925.png,73.9115219116211,79.59712314605713
355,03069.png,73.9260482788086,118.53954601287842
356,42681.png,73.93241119384766,74.14312076568604
357,35001.png,73.99630737304688,9.91185188293457
358,10854.png,73.99633026123047,30.93878936767578
359,31269.png,74.06458282470703,54.395294189453125
360,42231.png,74.1114273071289,92.86131572723389
361,49196.png,74.11712646484375,32.415879249572754
362,59557.png,74.14513397216797,70.33404445648193
363,19270.png,74.17473602294922,58.85200309753418
364,15968.png,74.17950439453125,59.41860771179199
365,39861.png,74.23339080810547,53.28780460357666
366,37624.png,74.2457275390625,28.57921028137207
367,53430.png,74.258544921875,92.14953804016113
368,25032.png,74.26590728759766,38.61807727813721
369,55837.png,74.31094360351562,114.51372146606445
370,08123.png,74.47309112548828,69.95873928070068
371,33976.png,74.49115753173828,55.04796600341797
372,28767.png,74.5472183227539,89.67914295196533
373,06824.png,74.56477355957031,82.52236080169678
374,07676.png,74.56983184814453,72.65077781677246
375,02414.png,74.57670593261719,74.8334493637085
376,31053.png,74.58292388916016,91.72093486785889
377,22591.png,74.59900665283203,57.202385902404785
378,17260.png,74.62462615966797,59.64449214935303
379,51227.png,74.6422119140625,125.8826208114624
380,03328.png,74.70399475097656,91.49196529388428
381,23631.png,74.71410369873047,106.3094253540039
382,65128.png,74.71489715576172,64.08159160614014
383,19141.png,74.77632904052734,59.46711254119873
384,48837.png,74.78836822509766,63.18459224700928
385,49007.png,74.86615753173828,75.72475147247314
386,08377.png,74.91869354248047,55.07704544067383
387,36616.png,74.92022705078125,71.59437656402588
388,04085.png,75.0021743774414,91.4308214187622
389,67644.png,75.01026916503906,16.731050491333008
390,47271.png,75.03412628173828,64.10172653198242
391,25316.png,75.04400634765625,27.204118728637695
392,18137.png,75.17494201660156,79.63222408294678
393,39295.png,75.18824005126953,47.81800937652588
394,63868.png,75.19631958007812,105.71713256835938
395,51858.png,75.21965789794922,83.52994537353516
396,52719.png,75.25970458984375,91.56953525543213
397,47546.png,75.39142608642578,40.47701930999756
398,23954.png,75.46796417236328,52.0779914855957
399,09163.png,75.494140625,68.8835220336914
400,07646.png,75.49671173095703,17.368130683898926
401,66448.png,75.50570678710938,64.98857879638672
402,54542.png,75.53016662597656,41.214141845703125
403,27407.png,75.58609008789062,106.26583766937256
404,31039.png,75.71759033203125,82.0059003829956
405,47049.png,75.73910522460938,83.70662021636963
406,64718.png,75.77391052246094,74.56565380096436
407,66283.png,75.86550903320312,47.32438850402832
408,48377.png,75.91033172607422,65.32151699066162
409,57204.png,75.91592407226562,62.914021492004395
410,45543.png,75.91912078857422,48.76363468170166
411,50433.png,75.9191665649414,56.75254154205322
412,59104.png,75.92162322998047,102.66038513183594
413,12677.png,75.9389419555664,65.26228713989258
414,33321.png,75.9713134765625,46.76455020904541
415,10485.png,76.01371765136719,90.01825332641602
416,09680.png,76.1529312133789,55.80992412567139
417,38908.png,76.16992950439453,72.52475261688232
418,62913.png,76.18929290771484,86.49935054779053
419,47589.png,76.1980209350586,72.63467216491699
420,50772.png,76.37223815917969,35.99274158477783
421,13045.png,76.4037857055664,46.72813701629639
422,23125.png,76.4223861694336,91.91588592529297
423,69987.png,76.47840881347656,49.034884452819824
424,10028.png,76.5084457397461,87.05453491210938
425,10385.png,76.52436065673828,77.12119674682617
426,59164.png,76.68140411376953,57.48026466369629
427,32410.png,76.73273468017578,15.711991310119629
428,42901.png,76.8197250366211,61.50206756591797
429,51830.png,76.83839416503906,83.39021301269531
430,30174.png,76.84989166259766,44.58265399932861
431,08685.png,76.85701751708984,102.43864822387695
432,29572.png,76.89004516601562,66.41869163513184
433,22120.png,76.9146957397461,55.308783531188965
434,29591.png,76.91769409179688,77.32784652709961
435,50134.png,76.9238052368164,59.163180351257324
436,69902.png,76.9926528930664,35.88102912902832
437,58009.png,77.00476837158203,111.53033924102783
438,23212.png,77.02203369140625,63.30888366699219
439,40326.png,77.03477478027344,74.50860595703125
440,23639.png,77.05213165283203,40.03872013092041
441,41554.png,77.0669937133789,47.33784008026123
442,00851.png,77.07424926757812,73.3814172744751
443,65054.png,77.14405059814453,120.9680118560791
444,30825.png,77.17664337158203,98.05951499938965
445,30211.png,77.1794204711914,51.31332492828369
446,38343.png,77.24547576904297,50.188950538635254
447,52958.png,77.33267974853516,73.96335506439209
448,37148.png,77.38829803466797,55.57874584197998
449,35491.png,77.3960189819336,62.639102935791016
450,40804.png,77.4087905883789,62.59050464630127
451,33767.png,77.41651153564453,35.718825340270996
452,16402.png,77.42987823486328,75.0907154083252
453,65815.png,77.4581527709961,39.21235466003418
454,03869.png,77.5013198852539,62.939985275268555
455,14593.png,77.50670623779297,77.5932264328003
456,27175.png,77.51825714111328,80.45448589324951
457,47731.png,77.525390625,70.3218355178833
458,24842.png,77.53889465332031,35.3156681060791
459,40883.png,77.55833435058594,38.293803215026855
460,14732.png,77.5714340209961,94.98453712463379
461,20885.png,77.57908630371094,67.4851655960083
462,59906.png,77.63008880615234,70.65059089660645
463,67850.png,77.6738052368164,53.893025398254395
464,15168.png,77.81922912597656,92.0963249206543
465,68859.png,77.88504791259766,86.35657787322998
466,32369.png,77.91507720947266,84.06468963623047
467,09802.png,77.94568634033203,49.66029739379883
468,20939.png,77.9664535522461,117.62981224060059
469,09423.png,77.97673797607422,36.02190113067627
470,65821.png,77.99315643310547,50.84600830078125
471,18871.png,78.0564956665039,78.34107971191406
472,00795.png,78.11307525634766,31.327570915222168
473,49317.png,78.19670867919922,94.59501361846924
474,12212.png,78.24510192871094,98.8658676147461
475,41719.png,78.25838470458984,69.15362358093262
476,68464.png,78.2733383178711,63.88187026977539
477,64496.png,78.30484771728516,92.50823974609375
478,55611.png,78.31303405761719,41.252427101135254
479,01558.png,78.37349700927734,85.80018615722656
480,39422.png,78.38212585449219,40.68911361694336
481,18956.png,78.38629913330078,140.1865758895874
482,24458.png,78.4019546508789,56.363396644592285
483,14501.png,78.43783569335938,62.86240577697754
484,36245.png,78.47341918945312,90.18688774108887
485,36392.png,78.5126953125,66.54229545593262
486,46800.png,78.59329223632812,58.06261348724365
487,19246.png,78.66167449951172,61.72774696350098
488,05077.png,78.69013214111328,65.98437976837158
489,08915.png,78.7023696899414,66.44636726379395
490,63683.png,78.76172637939453,57.77914905548096
491,22219.png,78.79830932617188,74.16180896759033
492,60632.png,78.8178482055664,52.05131435394287
493,06903.png,78.82646942138672,101.57847213745117
494,55798.png,78.88326263427734,66.53132820129395
495,09037.png,78.92267608642578,93.6735486984253
496,34831.png,78.94373321533203,81.35385513305664
497,27892.png,78.96630096435547,100.54083919525146
498,55564.png,78.9859848022461,26.736501693725586
499,20952.png,79.04266357421875,41.616360664367676
500,39751.png,79.06966400146484,64.20973777770996
501,23965.png,79.09081268310547,60.13371467590332
502,10409.png,79.14739227294922,112.0128288269043
503,36303.png,79.1519546508789,57.51437950134277
504,48242.png,79.16358184814453,65.03366756439209
505,24152.png,79.19432067871094,97.27622318267822
506,19076.png,79.21245574951172,67.80539226531982
507,02908.png,79.29122924804688,39.72700595855713
508,00370.png,79.29288482666016,55.24199199676514
509,35292.png,79.30803680419922,93.99109268188477
510,19050.png,79.36721801757812,80.4368667602539
511,02121.png,79.42050170898438,81.03806114196777
512,60886.png,79.46321105957031,153.38147926330566
513,25016.png,79.46693420410156,103.14984226226807
514,49684.png,79.51007843017578,60.1391487121582
515,40094.png,79.51758575439453,80.35515022277832
516,08712.png,79.53003692626953,64.19365310668945
517,48616.png,79.54251861572266,29.454133987426758
518,64248.png,79.56082916259766,42.39423370361328
519,07971.png,79.5768051147461,19.476821899414062
520,40056.png,79.58881378173828,49.02383804321289
521,11216.png,79.59265899658203,99.40646076202393
522,28619.png,79.61676788330078,64.33319664001465
523,30131.png,79.68519592285156,102.30325031280518
524,31540.png,79.70233154296875,69.00334548950195
525,61910.png,79.77426147460938,72.68992042541504
526,34642.png,79.79537963867188,49.9092903137207
527,54694.png,79.8064956665039,66.31574440002441
528,17287.png,79.82099151611328,79.60101509094238
529,46202.png,79.82258605957031,45.40547561645508
530,24622.png,79.91402435302734,76.00028228759766
531,05274.png,79.93408203125,54.66494369506836
532,33956.png,79.9888687133789,90.72860908508301
533,07263.png,80.04498291015625,71.8678731918335
534,30308.png,80.10484313964844,35.318294525146484
535,17955.png,80.17615509033203,74.22985649108887
536,63689.png,80.18304443359375,119.15550899505615
537,63956.png,80.19426727294922,40.49569606781006
538,22047.png,80.20093536376953,74.53350162506104
539,27773.png,80.25825500488281,41.60227394104004
540,62279.png,80.2603530883789,101.47825717926025
541,55169.png,80.27290344238281,106.7816219329834
542,61394.png,80.27925109863281,45.77276802062988
543,12459.png,80.29180908203125,33.75322723388672
544,18348.png,80.32015228271484,60.135369300842285
545,11904.png,80.32875061035156,69.66554832458496
546,32818.png,80.38115692138672,79.87303352355957
547,13432.png,80.42118835449219,84.31608295440674
548,14276.png,80.43696594238281,66.59648990631104
549,55427.png,80.44412231445312,74.57332706451416
550,51155.png,80.4461898803711,107.43398571014404
551,69392.png,80.48993682861328,90.86770343780518
552,40666.png,80.50615692138672,72.25745296478271
553,33877.png,80.5189437866211,52.459858894348145
554,23566.png,80.5416030883789,78.8044261932373
555,10933.png,80.56250762939453,96.12739181518555
556,54500.png,80.56271362304688,71.54487133026123
557,54503.png,80.5691909790039,67.47527027130127
558,25739.png,80.57984161376953,50.055535316467285
559,51841.png,80.63980865478516,63.12162685394287
560,19606.png,80.65032196044922,52.66774845123291
561,56559.png,80.67803955078125,38.00735569000244
562,36673.png,80.6848373413086,108.86156749725342
563,30110.png,80.69615936279297,60.11421871185303
564,33131.png,80.73406219482422,89.84023666381836
565,28587.png,80.74466705322266,78.77003479003906
566,13768.png,80.77195739746094,74.54704570770264
567,64870.png,80.82378387451172,77.05807495117188
568,15301.png,80.87590789794922,84.07691287994385
569,51897.png,80.87767791748047,72.69406318664551
570,55849.png,80.87783813476562,56.23201656341553
571,48358.png,80.89100646972656,86.4348258972168
572,48586.png,80.89546966552734,80.3959732055664
573,62876.png,80.93514251708984,54.85343933105469
574,41696.png,80.9466781616211,59.5470666885376
575,13480.png,81.04515838623047,80.0919771194458
576,57081.png,81.05194854736328,67.17796325683594
577,12823.png,81.1117172241211,65.98456954956055
578,36114.png,81.11697387695312,31.847111701965332
579,25664.png,81.12259674072266,109.18498611450195
580,59145.png,81.12293243408203,90.10270595550537
581,41746.png,81.15986633300781,48.716681480407715
582,26948.png,81.22599029541016,35.14048480987549
583,52520.png,81.22669982910156,58.199031829833984
584,14576.png,81.25008392333984,100.44471073150635
585,43424.png,81.26496887207031,37.944190979003906
586,00124.png,81.2933120727539,55.90085315704346
587,48530.png,81.30301666259766,41.005531311035156
588,05791.png,81.35723114013672,27.387500762939453
589,62306.png,81.37342834472656,43.4731559753418
590,38876.png,81.38451385498047,125.3841609954834
591,69525.png,81.41923522949219,88.7000322341919
592,36238.png,81.42859649658203,72.11021518707275
593,19080.png,81.4623031616211,76.15239238739014
594,50511.png,81.46858215332031,110.2966775894165
595,17471.png,81.49353790283203,39.405388832092285
596,60978.png,81.55552673339844,65.16616725921631
597,15025.png,81.56245422363281,67.41816234588623
598,03030.png,81.56936645507812,105.66513729095459
599,30642.png,81.63362884521484,109.70912265777588
600,57806.png,81.7131118774414,101.06764507293701
601,33502.png,81.7359390258789,59.90745830535889
602,44113.png,81.76822662353516,69.36474990844727
603,03701.png,81.7760238647461,72.00026035308838
604,03880.png,81.79832458496094,96.3724594116211
605,28626.png,81.80512237548828,115.89015579223633
606,28364.png,81.81607818603516,48.26638984680176
607,43790.png,81.8179931640625,34.94799518585205
